🔴 Oblężenie Sarajewa — COMMAND & CONQUER: TIBERIUM WARS Livestream #2
🔗 https://www.youtube.com/watch?v=nb7GjDFGBuE

16:  Dzień dobry.
2382:  Troopers ready for action.
2384:  Oho!
2385:  Zaczęło się.
2388:  Zaczęło się, moi drodzy.
2389:  Niedobrze.
2391:  Nod atakuje swoimi bombowcami.
2394:  To jest bardzo niedobra sytuacja, za to mamy już te centrum sterowania dziełem jonowym, to jest dobra sytuacja.
2402:  I teraz tak, my teoretycznie jesteśmy w stanie zaatakować im te...
2412:  Tak, chyba to zrobię.
2414:  Jesteśmy w stanie zaatakować im, moi drodzy, ich bazę, która wysyła lotnictwo.
2421:  Kuba pisze, że zadawano go mechanika.
2423:  Taki spam jednostek jak w League of Legends.
2424:  A, okej, rozumiem.
2427:  Dobra.
2428:  Moje lotnictwo powinno być względnie bezpieczne.
2432:  Wstrzymujecie ogień, ja chcę się dowiedzieć, teraz robimy tylko zwiad, chcę się dowiedzieć... O, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o
2463:  Tu są mutanci, nora mutantów, zdobyć norę mutantów, możemy to zrobić.
2467:  Tutaj nie ma bazy?
2469:  Ja bym przekonał, że tu jest baza.
2472:  Moi drodzy.
2476:  Co tu się dzieje?
2478:  Aha, właśnie tracimy harwester.
2484:  Niepokoją mnie te, niepokoją mnie te ataki.
2490:  Czy, no jest jakieś ulepszenie?
2491:  Nie.
2498:  Sam Cza tutaj Snajperów też Ja mam wspomnienia z Baldura bardzo sympatyczne powiem wam Bardzo sympatyczne baldurowe wspomnienia mam Wyślemy ich może
2525:  Okej, ale to jest jeden tylko.
2526:  Dobrze, dobrze.
2527:  To jest git, to jest git.
2528:  Poradzimy sobie, poradzimy sobie.
2530:  What do you have?
2533:  Dobra, to będzie grupa trzecia, która stróżuje harwesterów biednych.
2539:  Biedne, nieszczęsne harwestery.
2541:  Jak możecie niszczyć moje harwestery?
2543:  Skandal.
2545:  No i się twojego ASU alkoholicie.
2546:  Widziałem na Facebooku artykuły o tym, że przez emocje, jakim była bohaterka Tragana, jej kryształ krwawił.
2556:  Ja też to widziałem i jest bardzo dobra analiza, którą macie na kanale.
2561:  który się nazywa bodajże Holokron.
2567:  Psiakrew.
2568:  Muszę się skupić bardziej.
2569:  Jest analiza na kanale Holokron i ta analiza jest, przypominam, odnośnie do nowego kanonu Gwiezdno Wojennego.
2578:  Ja mówię o starym kanonie, w którym w ogóle takiego zjawiska nie było.
2580:  Przy okazji dziękuję Jackowi Palachowskiemu, który jest Janem Nikołajem i w ogóle mi to umknęło.
2587:  Może odzyskamy w ten sposób ten harwester.
2592:  Ok.
2601:  Tak.
2601:  Przyjęliśmy na siebie troszeczkę.
2607:  Ta, udało się chyba.
2609:  Udało się?
2610:  Dobrze, dobrze, udało się.
2614:  Zawsze coś!
2618:  Jezus, ile tu się dzieje?
2621:  Daj mi tutaj jeszcze tę drużynę snajperską, potrzebujemy ich bardzo.
2627:  Czyli niedobre rzeczy dzieją, bardzo niedobre rzeczy.
2634:  Dobrze, więc to miała być drużyna trzecia.
2637:  Zapis.
2638:  Ile czasu zajęło mi przekonanie się, że Red Dead Redemption 2 to dobra gra?
2642:  Ja myślę, że po 4-5 streamach już.
2646:  Bo na początku mój jedyny problem polegał na tym, że po prostu mnie nudzi Western jako gatunek, wiecie?
2651:  To jest problem.
2652:  Dla mnie.
2652:  Tylko ten.
2653:  Więc ja musiałem to przezwyciężyć.
2656:  O rany boskie!
2657:  Rozwalił mi... Jaki wredzielec!
2662:  Tego się nie spodziewałem.
2665:  Tego to ja się nie spodziewałem.
2668:  Dobra, będzie trzeba to działo jonowe walnąć, nie ma wyjścia.
2680:  Nie lubię, nie lubię niszczenia moich snajperów, oj bardzo tego nie lubię.
2683:  Dobra.
2693:  Drugi.
2695:  Potrzebujemy tego Harvestera jeszcze.
2698:  Okej.
2700:  Kto zna... Boże, już się bałem, że nam zniszczyli czołg.
2712:  Dekan, to jest skrajne zdanie się poszukiwać prawactwa, ale nie macie wrażenia, że w przypadku fantastyki kategoria prawactwo i lewactwo nie powinna być w ogóle atrybuowana?
2722:  Bo ja mam takie wrażenie.
2729:  Mam taką silną pewność w sobie.
2735:  I w ogóle mam wrażenie, że przez to właśnie ona jest stosowana, że seriale są kiepskie i nie są subtelne.
2741:  To znaczy prequele były subtelne.
2743:  Jeżeli chcieliście mieć taką interpretację, mogliście mieć, proszę uprzejmie.
2746:  Jeżeli nie chcieliście, to nie musieliście mieć.
2753:  Ledwo przeżył.
2755:  Dla mnie właśnie dowód na to, że Akolita może być tak interpretowany, dowodem na to, że Akolita jest tak interpretowany jest fakt, że są upolitycznione seriale niesamowicie.
2766:  Ten podział jest stosowany w książkach.
2767:  Rozwiniesz Nixios?
2768:  Co masz na myśli?
2770:  Dobra, wiecie co możemy teraz zrobić?
2772:  Możemy wysłać inżyniera tutaj, żeby przejął tę norę mutantów.
2778:  Może Anush.
2779:  I zrobimy jeszcze jedną rzecz, to znaczy wyślemy tam mierniczego, zrobimy małą bazę i będziemy stąd też pobierać tyberium.
2787:  I w ten sposób może Anush zbudujemy silniejszą obronę tutaj.
2792:  Jak przetrawiłem wątki westernowe w Westworld?
2794:  Bo w Westworld był balans między jednym a drugim.
2797:  Ale tak, ciężko mi było, przyznaję w stu procentach.
2802:  Bo wiecie co, możemy zrobić sprytniej.
2804:  Hehe, stać nas.
2805:  Możemy wezwać transport.
2807:  Co tu się dzieje?
2809:  Dobrze.
2813:  Okej.
2814:  Wiecie co, zrobimy to, że oni będą trójką, natomiast ten czołg to będzie dwójeczka.
2818:  O, że to jest sensowne.
2821:  Dobra.
2824:  Prosić sobie 5 lat studiów, żeby zdobyć tego inżyniera, by potem przekonać zmutowanych chodziłków z karabinami, żeby do ciebie dołączyli.
2830:  Tak należy.
2831:  Tak należy żyć, moi drodzy.
2834:  Oho.
2836:  Oho.
2837:  Zobaczymy, jak sobie poradzą z nimi snajperzy tutaj.
2843:  O, nie jest źle.
2846:  O, widzicie?
2846:  Dlatego bunkry są bez sensu tutaj w tej misji.
2851:  Dobra, zróbmy nawet tak, że zniszczymy ten bunkier.
2855:  Bo po co?
2856:  Dobra.
2860:  Okej.
2862:  Jest git.
2863:  Co tu się dzieje tymczasem?
2865:  Radzą sobie?
2867:  Zrobimy tak, że przejedziemy ich.
2871:  Sarajevo, nie inaczej, Joe Woo.
2873:  To ta misja.
2877:  Już się zwiększyła liczba, i to tak znacząco, bombowców.
2882:  Okej.
2883:  Okej, okej.
2884:  Jeszcze jedno lotnisko.
2886:  I przygotujemy sobie już rafinerię.
2889:  A tymczasem tutaj W. I przygotowujemy od razu już wieżę strażniczą.
2895:  I inżyniera.
2898:  I... krwawe ogary.
2903:  Ludzie często mówią na geoedytów mierniczy, tak?
2906:  Już wiedziałem, proszę bardzo.
2907:  Na AGQ jest tak, że jest mnóstwo mierniczych.
2912:  Śmiejemy się, bo Dakana ostatnio powiedział, że jak zawsze zgadzał się z lewicą, potem się sprzeciwi jednej kwestii, został zaklasyfikowany jako konfederata.
2917:  Tak coś sądziłem.
2919:  Tak coś sądziłem.
2920:  Ja kojarzyłem Dakana jako lormistrza wypowiadającego się na Tatr Gwiezdnych Wojen, nie?
2926:  Dobrze.
2930:  Co?
2930:  Gdzie Lost?
2930:  Kto Lost?
2931:  Kto?
2936:  Zobaczymy tych mutantów, do czego oni się nadają.
2938:  Mutant Grabieżca.
2943:  Okej, czyli stąd są te ataki, ciekawe.
2946:  Teraz przynajmniej to widzę.
2950:  Ło kurcze, awatary nas zaczynają atakować, nieźle powiem wam.
2955:  Zmasowany atak.
2959:  Ło!
2961:  Czekałem na to.
2964:  Oj, są potężni.
2967:  Jezus Maria, zaraz go stracę!
2976:  Zniszczył!
2979:  To jest silniejsze!
2982:  Rany boskie, rany boskie!
2987:  Aaaah!
2990:  Niedobrze, bardzo niedobrze.
2994:  Dobra, buduję to natychmiast.
2997:  Nie no, straciłem wszystkie mamuty.
3004:  Psiakrew!
3009:  Dobrze, trzeba przejąć przynajmniej te awatary.
3015:  Szlak, szlak, szlak, szlak, szlak.
3017:  Za dużo rzeczy naraz.
3019:  Dobra, gdzie są inżynierowie?
3020:  Są.
3020:  Szybko, szybko przejmuj to.
3022:  Szybko.
3024:  Najgorzej, najgorzej.
3032:  Dobrze.
3033:  To dla obrony tutaj.
3036:  Ooo, oni mogą wejść do tych wozów piechoty, fajnie.
3041:  Unit recovered?
3042:  Dobrze.
3045:  Mają większy zasięg, więc nam się przydadzą.
3052:  Fuuu.
3054:  Ja nie rozumiem, jakim celu od razu klasyfikować, czy lewek, czy prawek.
3056:  To po to, Haścik, żebyś wiedział, co myśleć.
3060:  O jakimś utworze, wiesz?
3061:  To jest po to.
3062:  Żeby całkowicie zwolnić się z obowiązku myślenia.
3068:  Strasznie tego nie lubię.
3072:  Jezus, zostawcie mnie na jedną sekundę!
3076:  Oni są na jednego hita w tym momencie.
3078:  Trzeba bardzo uważać.
3082:  No to sobie, będziemy ich często.
3086:  Czy możesz... Czy możesz wyeliminować, do cholery?!
3095:  Rany boskie, rany boskie, rany boskie.
3096:  No to cannot deploy where?!
3097:  W szlak mnie trafi.
3100:  Był za mało minerałów, zawsze za mało minerałów.
3104:  Wszędzie, wszędzie jest atak, wszędzie, wszędzie.
3108:  Wszędzie.
3110:  Nie ruszaj się, jak ci każę tu zrobić!
3112:  O Boże, jest dobrze, okej.
3115:  Dobra, potrzebujemy jeszcze jeden, ten.
3117:  Jezus Maria, Jezus, gdzie jest, gdzie jest znowu atak?
3120:  Inżynier, przejmij.
3123:  Czy ja zdążę przejąć tego awatara?
3125:  Mogę nawet go nie zdążyć przejąć.
3127:  Mijmy tych inżynierów już na zaś.
3131:  Przejmij go.
3132:  Im więcej będzie inżynierów,
3134:  tym więcej będzie awatarów i w ten sposób taniej będziemy całą naszą obronę robić.
3139:  Czy zapis?
3141:  W sumie racja.
3145:  W sumie racja, choć mnie to bardzo nie cieszy, to co widzę.
3148:  Dajmy jako nowy zapis.
3152:  Możemy użyć samolotu do obrony bazy.
3154:  Tak, ja spanikowałem widząc... Gdzie?
3158:  Kto znowu?
3160:  O mój Boże!
3170:  Ok, koniec.
3171:  Koniec tego dobrego.
3173:  Czemu ja nie mogę?
3175:  Aaa, już wiem czemu nie mogę.
3177:  Jezus.
3183:  Aaa!
3193:  No wyeliminuj ich wreszcie, na pierdziele po prostu!
3197:  Wszystko niszczą, o!
3206:  Nie mam czasu na cele dodatkowe na razie, ja chcę przetrwać!
3211:  Nie mam innych priorytetów.
3215:  O!
3217:  Buduj mi natychmiast to.
3219:  Kocioł bałkański, absolutnie.
3222:  Jezus!
3224:  Czemu to nie strzela?!
3229:  Przestrzelaj, kretynie!
3235:  Chryste, panie!
3239:  O, dobra, wozy piechoty tutaj.
3242:  Ile nam ich zostało?
3244:  No jeden został, świetnie.
3246:  Dobrze, wyeliminuj mi tych mutantów, bo oni są beznadziejni, już widzę.
3253:  Dobrze.
3255:  Dobrze.
3258:  Dobrze.
3259:  Tylko tu trzeba uważać, ponieważ są wieżyczki.
3262:  Dobra, wyślimy tutaj lotnictwo na tę wieżyczkę.
3264:  Co się tutaj dzieje tymczasem?
3266:  Aha, oni w dalszym ciągu tego nie przejęli, no doskonale po prostu.
3270:  No to, aha, tutaj był jeszcze gigantyczny atak, tego nie zauważyłem, bo on oczywiście musiał być jednocześnie.
3280:  Ja zauważyłem tylko tych, ja zauważyłem tylko ich właśnie i się przeraziłem, ale sobie poradzili jakoś.
3288:  Czy możesz więcej wozów piechoty?
3291:  Dziękuję.
3295:  Dobrze.
3296:  Przejmij tego awatara jeszcze tam.
3298:  Nie, już nie dasz rady, już nie dasz rady, już nie dasz rady, już nie dasz rady, już nie dasz rady.
3303:  Miejmy to działo strażnicze przynajmniej tutaj.
3309:  Jesus Christ, on naprawdę mi strzelił w... Nie no, to jest nieprawdopodobne absolutnie no.
3320:  Czyli...
3322:  Dobrze, jeden czołg nam został przynajmniej.
3325:  Co on zrobił?
3330:  Czy możesz... Czy możesz ich zabić?
3335:  Dziękuję!
3341:  Anny boskie... Dobrze, dobrze, co się tutaj dzieje?
3349:  Snajperzy tutaj byli, okej.
3352:  Ta, oni rozdeptywali inżynierów.
3355:  Ale dobrze, przynajmniej są bliżej.
3359:  Miejmy tutaj czołg Mammoth w tym miejscu.
3362:  Nie, tak, idź.
3365:  Przejmij go.
3368:  Jezus, ja znowu nie mam pieniędzy.
3369:  Jakim cudem to oni... O!
3371:  O!
3376:  Bunkrów nie obsadzam, ponieważ są wypalacze.
3378:  Póki walczymy z nodem, nie ma w ogóle sensu używać bunkrów.
3385:  Będziemy jeszcze długo walczyć z nodem.
3389:  Rany boskie, ci inżynierowie są po prostu zabijani z lewa i z prawa.
3397:  Ooo, dobra, czyli tutaj nie ma już.
3400:  Idioto.
3401:  Zbieraj tu gdzie jest bliżej.
3403:  Zbieraj gdzie jest bliżej.
3404:  Dobrze.
3405:  Co się tutaj dzieje tymczasem?
3409:  Ok.
3411:  Potrzeba więcej snajperów w to miejsce i będzie git.
3413:  Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
3428:  Trzeba odpuścić tamtą stronę.
3430:  No właśnie.
3432:  No jest.
3433:  One shot i koniec.
3434:  No oczywiście.
3439:  Dobrze, dobrze.
3442:  Dobrze.
3445:  Dobrze.
3446:  Na spokojnie.
3448:  Na spokojnie.
3449:  Czy jest jedna sekunda?
3451:  Dziękuję.
3455:  Gdzie znowu?
3456:  Tutaj znowu.
3457:  Dobrze.
3462:  Nie no, autentyczny miał obsesję na punkcie niszczenia inżynierów, to jest niesamowite.
3466:  Potrzebujemy tutaj jeszcze wieżyczki z tej strony.
3470:  Silo z niej... Jezus, teraz znowu z tej strony.
3473:  CZEMU NIE STRZELASZ W NICH DO CZĘŻKIEJ CHOLERY?!
3476:  NO PRZECIĘŻ JESTEŚ SNIPEREM, IDIOTO!
3481:  A propos, potrzebujemy więcej snajperów.
3485:  Tutaj jeden, jedna wieżyczka i druga wieżyczka z tej strony.
3492:  Yyy... Dobra.
3493:  Trzy, trzy awatary są więcej, cztery awatary, może się uda przejąć ich, zobaczymy.
3502:  Oooo... Idzie, idzie, idzie, mamy coraz więcej pieniędzy, przynajmniej tyle, jest sensowne lotnictwo, przynajmniej tyle.
3514:  Kto znowu lost?
3515:  KTO ZNOWU LOST?!
3517:  Oooo...
3520:  Dobrze, idź tutaj do niego.
3523:  Mają lewego magistra i dlatego zabijają inżynierów.
3525:  Wszystko jasne już moi drodzy.
3530:  To atakują nas zwolennicy Jacka Bartosiaka.
3533:  Tam już, okej, tamten Avatar już nie żyje.
3536:  Świetnie.
3539:  Okej, on się nie mógł zdecydować co zaatakować, to jest zabawne.
3542:  Avatar.
3546:  Dobrze, i na wszelki wypadek Mammuta tutaj zrobimy, bo nas stać.
3549:  I teraz tak.
3550:  Każdy następny atak awatarami eliminujemy lotnictwem.
3555:  Nie ma opcji.
3556:  Tym razem się uda.
3561:  Nie, nie zbuduję silosu.
3562:  Nie chcę budować silosu!
3563:  Ale wiecie, co możemy zrobić w sumie?
3568:  O nie!
3584:  Nic nie mówcie Nic, nic nie mówcie Ale ja właśnie epicko przegrałem
3600:  Dobrze.
3602:  Inaczej.
3604:  Inaczej.
3606:  Trzeba to zrobić inaczej.
3609:  Nie wiem jak.
3612:  Whatever, będę tego używał przez cały czas.
3620:  Czyli potrzeba awatarów wszędzie, tak?
3623:  Przechowamy sobie ten czołg.
3627:  Tak, trzeba avatarów, nie widzę innego rozwiązania.
3637:  Dobrze, tutaj mamy... Mamy, okej.
3644:  Dobrze, ci psychopaci niech wracają w to miejsce.
3648:  Co tu się dzieje?
3649:  Dobrze, teraz... Teraz rozwalamy awatary.
3663:  Co?
3664:  To jest takie słabe?
3667:  Czemu te bomby są takie słabe?
3670:  Czemu te bomby są takie słabe?
3672:  Co się dzieje?
3677:  Nie, moi drodzy, nie ma, nie ma... Te bazy nie mają sensu tutaj po prostu, nie ma sensu.
3682:  To nie ma sensu, bo oni się... Oni się rozbestwili momentalnie.
3686:  Będą nas atakować na 50 różnych frontach.
3700:  No, trzeba będzie tutaj zbudować raczej...
3704:  Kolejną fabrykę.
3706:  I przejmować Avatary.
3707:  I zbudować taką linię obrony.
3712:  Nie widzę innej opcji.
3721:  Dobra, jest czołg Mammoth.
3724:  Chodź tutaj, czołgu Mammoth.
3727:  Avatar ma 11 tysięcy HP.
3729:  To szkoda, że nasz nie ma tyle.
3741:  Oho, i teraz spróbujemy.
3745:  Tak, bo nasz ewidentnie ma, nasz ewidentnie ma z 5, nie?
3755:  Tak, nasz, nasz avatar ma z 5 tysięcy, tamten ma 50 tysięcy.
3764:  Jezus, Jezus, Jezus!
3767:  Cała obrona tutaj szlagią trafił, jasne.
3773:  Przez jednego Avatara.
3781:  Dobrze, przynajmniej... Ile tu jest?
3785:  Trzy Avatary.
3789:  Dobrze, jest więcej lotnictwa.
3795:  Są nieliczni snajperzy jeszcze pozostali przy życiu.
3801:  Okej, przyjmujesz Avatara.
3805:  A czołgi Mammoth rozczarowują mnie.
3810:  Nie mogę się doczekać, że dostaniemy lepszą rzecz, którą ma GDI, a ma.
3813:  Ale to chyba jest dopiero w dodatku.
3818:  Im więcej wyślą do nas awatarów, tym bardziej będziemy potężni, taka prawda.
3822:  Czy będziemy grać w Frostpunk na Lanfermierze?
3823:  Absolutnie.
3833:  Dobra, wracaj tutaj.
3836:  Siloes needed, bardzo dobrze.
3838:  Mammoth.
3839:  Zawsze jak będzie silos, to robimy mammotha i z tego możemy ten silos zbudować.
3843:  Tutaj też będzie jeszcze jeden mammoth, na wszelki wypadek.
3850:  Mnie martwi liczba w tym momencie snajperów tutaj, ale to jest jeszcze do zrobienia.
3858:  Tak, snajperów sobie możemy przyzwać.
3860:  Enemy units.
3861:  No właśnie, tutaj widzicie?
3862:  I teraz już są snajperzy.
3864:  No właśnie.
3865:  No właśnie.
3868:  No właśnie.
3869:  Snajperzy bardzo potrzebni.
3872:  Więc przygotujmy sobie... Unit under attack.
3881:  No, co?
3882:  Jakoś radzą.
3889:  Czy to już Sarajevo?
3890:  Sarajevo, tak, jest.
3891:  Prosto nie jest.
3892:  Gdzie Harvester?
3894:  Nie bądź debilem!
3895:  Zakazuję ci być debilem!
3899:  No i tyle w temacie nie bycia debilem.
3906:  Wstrzymujemy operacje harwestujące.
3909:  Tak, oczywiście tutaj nie ma snajperów, więc teraz jest problem.
3916:  Oho.
3920:  Zostaw, zostaw, zostaw.
3929:  Poszedł?
3931:  Tak, nasz też poszedł.
3934:  Czołg zniszczony?
3935:  Oczywiście.
3939:  O nie, nie zniszczony, dobrze.
3942:  No to lotnictwo w miarę coś daje, aczkolwiek nie jest to one hit absolutnie.
3950:  Dobrze, dużo jest Avatarów do przejęcia, to jest dobra wiadomość.
3955:  Wycofaj się w to miejsce.
3959:  Ależ są wolni ci inżynierowie.
3961:  Apel do wszystkich inżynierów na czacie, ćwiczcie.
3964:  Znaczy, rozumiem, z fabryk nie stawiasz jednostek naprawiających?
3966:  Ponieważ są gorsze, niestety.
3971:  Ale możemy je postawić również.
3974:  To nie jest głupi pomysł.
3979:  O mój Bo... Co jest?!
3980:  Co?!
3981:  On zbombardował własny awatar, żebym nie mógł ich przejąć!
3984:  Mówiłem?
3984:  Mówiłem?
3985:  W tamtych czasach AI była lepsza.
3990:  No autentycznie.
4006:  Dobra.
4008:  Więcej awatarów i... albo whatever.
4010:  Whatever!
4019:  Dobrze wam tak!
4022:  Jeszcze nigdy w życiu nie musiałem stosować obronnego działa jonowego, ale chyba stosuję właśnie.
4028:  Jakie mam tutaj cele?
4030:  Zdobyć budynek Ministerstwa Narodowego, zniszczyć pierwszy, drugi i trzeci generator zakłócającego pola jonowego.
