🔴 Wakacje w Teyvacie | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=9ILtuiAVQFI

4:  Cześć.
2154:  Dobrze, tutaj nie mamy tego jednego, z tego co widzę, teleportu ogarniętego.
2158:  I przy okazji możemy sobie pójść w to miejsce.
2160:  I jak sobie to zrobimy, to może pójdziemy dalej.
2164:  Kto by... Kto wie?
2165:  Kto wie?
2168:  Tu coś jest, tu coś jest.
2169:  Widzę.
2170:  Czy podobał mi się Hrabia Monte Cristo?
2172:  Dziękuję Ci za trybut, Miko.
2173:  Wiesz co?
2174:  Hrabia Monte Cristo to jest jedna z tych książek Aleksandry Lima, którą czytałem bardzo dawno temu.
2179:  To jeszcze było, jak jeździłem do babci mojej, do Sosnowca.
2182:  Tak, do tego memicznego Sosnowca.
2184:  I pamiętam, że czytałem to na drzewie właśnie Hrabiego Monte Cristo.
2188:  I jedyne, co pamiętam, poza oczywiście względnie fabułą i tą cudowną ucieczką z więzienia, to pamiętam, jak mój kuzyn się wspinał na to drzewo i zrzucał mi mojego Hrabiego Monte Cristo.
2201:  Ja musiałem za każdym razem włazić z powrotem na drzewo, nie?
2203:  Dramat.
2207:  Dlaczego nie giniesz?
2208:  Proszę zginąć natychmiast.
2210:  To jest jakiś wstyd, żebyś nie ginął.
2211:  Good.
2217:  Pa pa!
2221:  Więc bardzo dziwna drużyna ta, którą mam, a ona zadaje największe obrażenia.
2225:  Nie jestem w stanie zrozumieć dlaczego.
2226:  Nie wiem, czy się cieszyć, czy płakać, że darmowa gacza bardziej się i lepiej rozwija niż Great Triple A. Ja, zresztą wiecie, celowo mam na kanale rozstrzał od Elden Ringa po Genshin Impact właśnie po to, żeby móc się odnosić do tego.
2240:  Powtarzam.
2242:  Fakt, że na mapie głównej możesz bez żadnego problemu filtrować regiony podziemne i regiony niepodziemne.
2250:  Proszę bardzo.
2251:  Czy to jest takie trudne do zrobienia?
2254:  Naprawdę to jest takie trudne do zrobienia?
2256:  Nie, nie jest to trudne do zrobienia.
2258:  To jest warstwa.
2259:  I to mogło być zrobione w Elden Ringu.
2261:  Właśnie po to się gra w różne gry.
2264:  Żeby nie sfanbojować przesadnie.
2266:  Ej, myślę, że skoczymy tutaj bez problemu.
2271:  Nie było tematu.
2278:  To się uda.
2279:  To się uda.
2280:  Pokaż build bajżu.
2287:  Jezus, dlaczego ja nie umiem tego zrobić?
2289:  Szybko, dobrze, jest.
2297:  Dendro, healing, bardzo dobry dla Bajju jest, bo ma 25% HP.
2305:  To też jest dobre dla Bajju, ma 15% HP.
2310:  Tu mam trochę HP wzięte skąd iść, nie wiem skąd, bo chodziło o to, żeby miał jeszcze damage Dendro ładny.
2316:  Nie mam godzin w gęśni, nie mam tego jak sprawdzić, wiecie?
2319:  Wiecie co?
2319:  Inaczej zrobimy.
2321:  Po prostu inaczej zrobimy.
2322:  Inaczej zrobimy.
2323:  Inaczej zrobimy.
2324:  Prościej zrobimy.
2326:  Tak zrobimy.
2333:  Tyle w temacie!
2336:  Przecież zwariować można!
2338:  Trzeba Wanderera używać.
2343:  A propos różnorodności, czy zdarza mi się grać w gry typu Cities Skylines?
2346:  Tak, bardzo lubię citybuildery.
2348:  Ostatnio też odkryłem nowy gatunek, to znaczy autobattle i też mi się sympatycznie w to grało.
2353:  Dobra, zobaczymy jak sobie poradzą.
2357:  To jest moje mono anemo, które mam.
2367:  Nanakundana kala makundana.
2372:  Jestem ogromnym entuzjastą światotwórca, pisze Szymon, tylko dlatego gram w Gęsina, sam tworzę własny świat metodą regionów jak w Gęsina.
2376:  O właśnie, to jest kolejna rzecz, której się można nauczyć od Gęsina, to znaczy tworzyć świat metodą regionów, absolutnie.
2381:  Od ilu lat gram w to?
2383:  Od trzech chyba w Gęsina?
2384:  Niecałych?
2385:  Tak mi się wydaje.
2386:  Na pewno ja jestem jedną z tych osób, która w pandemii, pod koniec pandemii zaczęła grać w Gęsina.
2391:  Nie w trakcie, ale pod koniec.
2394:  Radaru do skrzynek niestety nie ma w tej lokacji, chociaż przypuszczam, że on zostanie odblokowany gdzieś w ramach głównego questu, który tutaj jest.
2402:  Więc ja się jakoś specjalnie tym nie przejmuję.
2405:  Latające wiewiórki.
2407:  Okej.
2411:  Aha.
2417:  Coś mi mówi, że i tak nie będę wiedział, jak to zrobić.
2421:  Latające wiewiórko.
2422:  Aha, okej.
2427:  Ej, fajne.
2428:  I to jest to, co lubię, nie?
2430:  Takie niby nic, ale przypomina mi... Ostatnio była... Luke Stevens grał w taką grę.
2439:  Nawet się zastanawiałem, czy jej nie odpalić na streamie.
2441:  Właśnie w rozwiązywaniu takich zagadek przestrzennych.
2450:  Dobrze...
2458:  Bądź grzecznym wiewiórem.
2462:  Masz być bardzo krnąbrny, gnuśny wiewiór.
2468:  Czemu gnuśny wiewiór nie chce... The Witness?
2475:  Czy to było The Witness?
2476:  Diabli wiedzą.
2477:  Ktoś polecał książki podobne do Wojen Makowych.
2481:  Wiesz co?
2481:  Podobne w jakim zakresie?
2484:  Czy chodzi ci o setting?
2486:  Tak, to nie wyjdzie.
2487:  Trzeba chyba coś z tą rośliną zrobić.
2489:  Ta roślina chyba może blokować to.
2491:  Diabli wiedzą.
2496:  Czy alpaka jest w stanie coś zrobić?
2498:  Alpako?
2500:  Alpaka nie pomoże nam.
2502:  Po prostu źle stanąłem?
2506:  Psiakrew.
2508:  Jest!
2512:  Aaa!
2517:  Takie buty!
2521:  Ale super.
2523:  Więc jeżeli chodzi o coś podobnego do Wojen Makowych, ale nie identyczne jeżeli chodzi o setting, to dla mnie będzie to Django Wexler 1000 imion.
2530:  Aha, ja jeszcze mam... A, już widzę o co chodzi.
2536:  Ja jeszcze mam trafić w to cholerstwo.
2543:  Mam lepiej trafić w to cholerstwo.
2548:  Znowu testujemy nowy mechanik do przyszłego regionu.
2550:  Myślicie, że tak będzie?
2554:  A, a, a, a, a, a, a, jest.
2558:  Bingo.
2559:  Eeeem... Chyba zrobiłem coś nie tak.
2572:  Traf celniej!
2576:  Okej.
2580:  No powiem wam, że bardzo fajne.
2582:  To jest na 100% zagadka natlanowa?
2585:  Tak twierdzicie.
2589:  Wanderer jest najlepszą rzeczą, którą mam do eksploracji i najgorszą do walki.
2596:  Czy widziałeś występ operowy?
2597:  Absolutio absoluta absolutissime związany z Arlecino.
2600:  Nie, w ogóle Arlecino rozczarowała mnie i zdenerwowała jako postać, przyznam wam.
2606:  Szukaj dalej.
2619:  Otóż wypowiedziałem takie zdanie.
2622:  Jako że Venti i Zhongli są oryginalnymi archontami, pisze Mijeszka, i w zapowiedzi całej fabuły na Atlant to Incandescent Ode of Resurrection, może coś będzie z wskrzeszeniami z byłej archontki.
2632:  Nie, nie, nie!
2634:  Nie, nie, nie!
2634:  Wskrzeszona, moi drodzy!
2637:  To zostanie Signora!
2640:  Ooooo!
2642:  O tak!
2643:  Moja signora, piękna signora, zostanie w skrzydłach.
2648:  Zobaczycie, że tak będzie.
2649:  Czemu tak negatywne Arlequino?
2650:  A powiem wam czemu, powiem wam.
2652:  A mianowicie dlatego, że w teatrze Arlequino prawie doprowadziła do mojej porażki.
2657:  Otóż dlatego.
2659:  Doprowadziło mnie to do szału.
2663:  One with nature.
2665:  Unsightly insects.
2669:  Ja wam dam kopium.
2670:  BĘDZIE!
2671:  Musi być.
2672:  Niektóre zagadki tutaj blokują movement, ale zapomnieli zablokować E-Wonderer'a i da się to scheezować.
2677:  Bardzo dobrze.
2678:  Give it a go?
2680:  Give it a what?
2681:  I'm so nervous!
2682:  To przestań być!
2684:  Widzicie, to jest coaching po polsku.
2687:  Stresuję się!
2688:  To przestań!
2689:  Mam depresję!
2689:  Idź na spacer!
2690:  Coaching po polsku.
2693:  Czy walka z seniorowi na zunie była na strunyku?
2695:  Niestety nie.
2698:  Był tylko ten boss fight regularny.
2707:  Aha, wiele interakcji z wiewiórami.
2712:  Jesus Christ, niko nie na czas!
2714:  Alex Garland, Alex Garland, Alex Garland, Alex... Okej, okej, wiem co zrobić, wiem co zrobić, wiem co zrobić.
2726:  Wiem, co zrobić.
2726:  Dobrze wiem, co zrobić.
2727:  Doskonale wiem, co zrobić.
2729:  Tak właśnie.
2732:  Okej, okej, okej, okej, okej.
2733:  Uda się?
2734:  Uda, uda, gami, dami, dami, gene, ordet, dzwoni, rami, to jest autentyczne stuwima.
2739:  Dobrze, tędy, tędy, tędy, tędy.
2741:  Uśmiechnij się i depresja ręką odjął.
2744:  Tak jest.
2744:  Terapia po polsku.
2746:  Wiecie, my się możemy śmiać, ale niestety sporo ludzi z pokoleń starszych tak myśli.
2750:  I to jest przerażające.
2752:  A jak nie wierzycie, to posłuchajcie tego, co mówi Bralczyk.
2755:  Abym się naraził?
2758:  Mnie już by wystarczyło to, że Bralczyk jest z Warszawy i łazi po różnych kubiach wojewódzkich.
2763:  To by już mi wystarczyło, żeby się zrazić.
2768:  Ale zresztą w kanale Zero też był... Ale to jest człowiek, który łazi wszędzie, bo potrzebuje fejmu.
2772:  To jest klasyczny taki przypadek.
2775:  A też, no nie mogę niestety powiedzieć publicznie o tym dlaczego, więc trochę słaby argument, ale słyszałem od jednego z podcasterów, że właśnie brzeczony profesor miał straszny ból dupy, żeby mówić do niego per profesor i powiedział, że on nie będzie przychodzić na ty, że ty sobie wyobrażasz w ogóle, że ty sobie wyobrażasz, tak do mnie mówisz, ty masz wiedzieć, o czym chcesz rozmawiać z wielkim profesorem, a nie ja, i tyle było w temacie.
2801:  Uch...
2802:  Ja już jestem z Warszawy, pisze Multiriffman, spokojnie, mam rodzinę w Warszawie.
2810:  Moje ulubione, zapal fajkę, wszyscy palą.
2812:  A tak, tak.
2814:  Dla mnie to nigdy nie był argument, że wszyscy coś robią, nie?
2817:  Whatever.
2818:  W zasadzie wręcz przeciwnie, jeżeli wszyscy coś robili, to dla mnie to był kontrargument, żeby tego nie robić.
2826:  Czy możesz przestać się ruszać?
2828:  Dziękuję.
2831:  Powiedział każdy do nieboszczyka.
2833:  Nieboszczyk ruszający się to jest zombie, nie ma żartów.
2836:  Jezus Maria, ile tego tu jest!
2841:  Ej, naprawdę mi się podobają te zagadki.
2843:  To nie są zagadki nielogiczne.
2845:  To są zagadki logiczne.
2846:  A może po prostu chodzi o to, że ja... Lubię...
2854:  Zagadki przestrzenne.
2856:  Może dlatego.
2857:  Nie, będzie popełnione.
2858:  Na wieku jego spoczeń, Daniel Klein.
2859:  Witam serdecznie.
2861:  Uśmiech generuje serotoninę.
2862:  Serotonina generuje uśmiech.
2864:  Zaburzenia serotoniny naprawione.
2866:  Życie jest proste.
2869:  Życie jest absolutnie proste.
2872:  Oho, już nie lubię tych zagadek.
2873:  Dlaczego Nettie?
2877:  Mistrz drugiego planu w krótkich spodniach.
2879:  Wonderer wygląda jak każdy bohater książek typu Chłopcy z Placu Broni albo Mikołajki.
2887:  Popatrzcie jakie ma poobijane kolana.
2890:  Gdyby on nie był tak dobry do eksploracji, to bym go naprawdę nie używał.
2895:  Jak grałem Arlequino, całe grę mnie polega na użyciu E, tak, tak, robiłem, użyłem E, charge ataku, tak, tak, robiłem, robiłem to wszystko i szlag mnie jasny trafiał.
2903:  Było to tak potwornie irytujące.
2904:  Wiecie, ale na tym polega piękno tej gry, że ona ma irytujące mechaniki i jak nie chcesz ich używać, to niespodzianka, nie musisz ich używać, możesz używać innych.
2916:  I wszyscy są zadowoleni.
2917:  Ja na przykład uwielbiam absolutnie
2921:  Uwielbiam, ale to uwielbiam.
2922:  Czekajcie, w sumie tutaj dzisiaj mogę wyłączyć bez problemu.
2925:  Sprawdzę.
2928:  Dobra.
2931:  Już wam wyłączam, jakby denerwują reklamy, wyłączam.
2934:  Wyłączone?
2934:  Powinny teraz być całkowicie wyłączone.
2938:  Nie wyłączam tylko przy nowych grach, ponieważ wtedy YouTube nie pokazuje tego streamu.
2943:  To jest paskudne bardzo.
2946:  Dobra, zmienię nakazuchę.
2951:  Ooo!
2951:  Widzicie?
2951:  Kazucha jest... Kazucha jest gustownie ubrany.
2958:  Czemu cały czas gra nam Pieśń Marszowa z Francji?
2964:  Powiedziałbym, że na 1000% tutaj to jest, a jednak nie ma tego tutaj.
2968:  Aaa!
2969:  Tu.
2972:  Wiem, że Swipely zebrałem już dawno.
2974:  Wczoraj były.
2977:  Raz i dwa.
2978:  Więc dlatego, moi drodzy, mogą się wam czasem pokazywać reklamy, ponieważ w tym momencie na YouTubie jest tak, że jeżeli na streamie nie są wyłączone reklamy, to stream się nie pokazuje tak często wszystkim.
2993:  Niestety.
2993:  YouTube walczy o każde grosiwo dla siebie, ponieważ są ubożuchni, Google nie ma pieniędzy.
3000:  Krzysztof jest mocno osamotniony w niechęci do Arleki, no jest to absolutna prawda, ale uczciwie ją sprawdziłem, przetestowałem, czy pasuje mi jej styl gry, nie pasuje mi jej styl gry, kompletnie, totalnie i w ogóle.
3013:  Bardzo lubię odkrywać nowe obeliski.
3016:  Wcale nie dlatego, że dostaję za to 5 primodżemów, jeszcze tylko 1487 i będzie mnie stać na cokolwiek.
3024:  Chociaż powiem wam, że gromadzi się, gromadzi się ładnie.
3027:  131 wishy jest.
3027:  Primodżemów mam, nie wiem, jakieś na 30 następne.
3029:  6 219, to jest mniej niż myślałem.
3030:  Może jakieś dziadostwo iguano jest.
3040:  Furina C1?
3042:  No ja niestety, niestety straciłem część Primogemów na Furinę C2.
3050:  Ale to jest archontka.
3052:  Ja bardzo lubię wertykalną inwestycję w przypadku archontów.
3057:  O, jakie to jest cudowne, że tutaj tab to nie jest mapa, tylko to jest wszystko, koło.
3061:  Boże, dlaczego nie może być tak w każdej grze?
3063:  Nie rozumiem dlaczego.
3067:  Czy odkryjemy ten teleport?
3069:  Odkryjemy ten teleport.
3070:  Sprawiedliwa wczoraj Navia C0, no bo ja wiem, że jest Navia, teraz wiem, ja nie mam, nie mam, nie mam, nie mam, nie mam na Navi, ja bym bardzo chciał Navi.
3080:  Nie chciało być francuskiego Marshaftle, tym bardziej, że jest jeden francuski, podpowiadamy chanson l'oignon, czyli pieśń do cebuli.
3086:  O Jezus... Nie chciałem tego wiedzieć.
3092:  Czy Ogram Nobody Wants To Die, polska gra, o której słyszałem,
3096:  Jak lubisz Detroit, to polubisz też tę grę.
3101:  Nie wiem tylko dlaczego założyłaś, posolona, że o niej słyszałem.
3107:  Czy uważasz, że na tych mapach brak jakichś mobów, które stwarzały realne zagrożenie?
3113:  To zależy na jakim poziomie postaci jesteś.
3115:  Na poziomie postaci, w którym ja jestem, dziw brałby, gdyby cokolwiek stwarzało jakiekolwiek zagrożenie dla mnie.
3124:  Ale fakt.
3126:  można byłoby przy zmianie filozofii projektowania świata.
3131:  To znaczy, jeżeli byłyby regiony, które są przeznaczone na przykład dla graczy, endgame'owe takie, to tak, wtedy ja absolutnie jak najbardziej.
3142:  Widzisz tego mema o tym, że Jezus jest liczem?
3144:  Nie, ale pasuje.
3145:  Sprawdzałem na strumyku tę grę Nobody Wants To Die, nie żartujcie, ja tego nie pamiętam.
3155:  A tooo!
3158:  Tak.
3159:  Ja myślę, że to spokojnie ogramy.
3161:  Tylko, że to jest jeszcze niedostępne z tego, co wiem, więc wiecie.
3164:  Jest jeszcze jedna gra od mojego znajomego studia, którą będę na pewno testował, ale jeszcze wam nie zdradzam jaka, bo niestety nie została oficjalnie zapowiedziana.
3175:  Nie chcę im psuć marketingu.
3179:  Wczoraj wyszło?!
3182:  O nie.
3184:  Ej, to może w przyszłym tygodniu to ogarniemy, w któryś dzień.
3192:  Jakbyś miał do wyboru gry robione tylko przez kilku piwniczaków, przez wielkie korpo, to co byś wybrał?
3197:  Przez kilku piwniczaków, bo byłaby większa atrakcyjność, wiesz, i zmienność mechanik.
3203:  A wielkie korpo to mógłby być na przykład Ubisoft i byś za każdym razem dostawał to samo.
3207:  Słabo.
3208:  O, możemy się na to wyspindrać.
3212:  Gut i będzie od razu świetnie teleport.
3219:  Asmongold wypuścił podcast z ojcem, ale to już któryś raz, nie?
3224:  Był już parę razy ojciec Asmongolda na streamach.
3227:  Ja jestem, znaczy wiadomo, jeżeli tatoś Asmongolda się zgadza, to wszystko jest w porządku, ale...
3234:  Ja osobiście nie lubię takiej idei, wiecie, włączania w życie publiczne osób, które no niekoniecznie muszą sobie, nawet nie życzyć, ale mogą nie być przygotowane do życia publicznego.
3245:  O co chodzi z dzisiejszą globalną awarią Windowsa?
3247:  Long story short, chodzi o to, że wyspecjalizowane programy antyszpiegowskie i odpowiadające za cyberbezpieczeństwo,
3255:  wypuściły łatkę, która nie była przetestowana.
3257:  Niespodzianka, ktoś w 2024 roku wypuszcza program komputerowy, który nie jest przetestowany.
3263:  Tylko, że problem polega na tym, że te globalne beta-testy były na komputerach odpowiadających na przykład za ruch lotniczy, albo za porządek na lotniskach, w infrastrukturze krytycznej, krótko mówiąc, więc albo, znaczy ta firma, albo dostanie jakąś gigantyczną, gigantyczną, i to jeszcze w piątek, gigantyczną karę,
3282:  Albo dostanie gigantyczną karę, to znaczy nie ma innej opcji.
3285:  Nawet miałem gdzieś artykuł na ten temat, to od razu wam wrzucę, bo niestety jest strasznie dużo misinformacji na ten temat, znowu niespodzianka, więc tutaj macie z rzepy.
3300:  z rzepy tekst, przy okazji pokażę, bo wiem, że nie wszyscy muszą mieć subskrypcję.
3305:  A nie, to jest akurat poza subskrypcją.
3307:  No więc to jest CrowdStrike, tak się nazywa ten program.
3310:  No dramat absolutny.
3312:  A wszystkie serwisy informacyjne mówią, że to Microsoft, no nie, no nie Microsoft, no po prostu na akurat systemach z Windowsem jest to, ponieważ niespodzianka, system Windows jest używany przez absolutnie wszystkich.
3329:  Artifex pisze, że brakowało sumyków zgęśleń.
3331:  A jak się cieszę.
3332:  Znaczy nie cieszę się, że brakowało, że się wpadasz.
3335:  I to mówisz dzięki za wsparcie do 11 miesięcy.
3337:  Jakiś relik dostać.
3339:  To są wiewióry, moi drodzy, z origami.
3341:  Oriwiewióry?
3344:  Wiewiórogami.
3345:  Chyba tak.
3349:  No będą, a, Axleben, już rozumiem, Axleben pisze, że ta firma nie istnieje, wyjebią im takie pozwy, że się nie pozbierają, to jest bardzo możliwe, bo to jest naprawdę poważna sprawa, jest rząd kanadyjski na przykład powiedział, że będą występować z pozwami już teraz, słyszałem też, że lotnisko w paru krajach, lotniska w paru krajach są całkowicie uziemione, wyobrażacie sobie coś takiego?
3371:  Oriwiury, o, oriwiury to jest ładne określenie, Nicole, podoba mi się.
3375:  Nie wszyscy używają Windowsa.
