🔴 Czeski film — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #2
🔗 https://www.youtube.com/watch?v=vWs-sFR3ZYc

33:  Dzięki za uwagę!
2269:  To wyszło?
2271:  To wyszło!
2274:  Jak to jest możliwe, że mnie to ominęło w ogóle?
2278:  Co?
2280:  Dlaczego mnie to ominęło?
2283:  I to jeszcze w dodatku z postaciami z serialu.
2286:  Ja w ogóle nie wiedziałem, że studio Telltale jeszcze funkcjonuje.
2289:  Jest przeciętna, ale to jej ekspans!
2294:  Co za gwarantia mam, że życie w Rybii jest inaczej niż segregacja tutaj?
2298:  Czy to też lotnictwo?
2300:  Miom Project się znowu przypomina.
2326:  Wiecie, że Muhammad Bin Salman też stwierdził, że chce mieć kurort lodowy pośrodku pustyni.
2331:  I to jest niesamowite.
2333:  I ten człowiek równocześnie mówi, że projekt NIOM będzie ekologiczny.
2342:  Co więcej, ostatnio sobie zguglałem to.
2345:  Wiecie, że to ma stronę swoją, internetową?
2348:  To jest dosłownie tak, abyśmy obserwowali Deus Exa.
2352:  To jest ściśle Deus Ex, ja nawet włączę muzykę z Deus Ex, a nie będzie dalej.
2358:  To jest 100% Deus Exa.
2361:  Proszę bardzo, nasi partnerzy, co chcemy, co chcemy zrobić, proszę bardzo.
2366:  Equinox Hostels, jakie to będzie wszystko... O!
2371:  O!
2371:  Tak!
2375:  No dosłownie, zero różnicy.
2379:  Myślałem, że kompleks Utelec był przyszłością Santosu dla Augmenty.
2381:  Z tego co słyszałem, to nie wchodzi w plan.
2385:  Nie, nie, nie.
2386:  Adam Johnson nie wygląda jak Patryk Orojewski.
2388:  To jest Patryk Orojewski.
2388:  Utelec powinien być małym kosztem, wysokim poziomem, rozwiązaniem mieszkania dla ciężkich pracowników.
2392:  Gry narracyjne na prezent?
2393:  To nigdy nie miało znaczenia.
2397:  I dlaczego nie weszła Brown?
2399:  Nie wygląda dobrze, że masz nazwisko związane z całym ghetto.
2401:  To z naszej strony.
2404:  No to tak, na pewno nie Telltale, tylko Quantic Dream.
2409:  Czy Detroit?
2412:  Beyond Two Souls nie wiem, bo to już troszeczkę gorsza, znaczy nawet znacznie gorsza od Detroit, ale wciąż piękna historia.
2421:  To The Moon.
2423:  To the Moon, przepiękna gra, narrative, przepiękna.
2426:  Znaczy, narrative jak narrative, zobaczycie, jeżeli nie graliście.
2430:  Life is Strange, myślę, że spokojnie, zwłaszcza jeżeli to jest w segmencie takim młodzieżowym.
2437:  Sporo fajnych wątków queerowych, dobrze przedstawionych.
2442:  I przede wszystkim świetna magia.
2446:  No a poza tym RPGi różnego rodzaju, prawda?
2450:  Mi ten projekt NIOM wygląda jak MS Satoshi, kolejny cudowny projekt do wyłudzenia szmalcu od naiwniaków, ostatnio nic z tego nie będzie.
2457:  Od inwestorów, to znaczy Arabia Saudyjska chce podobno zrobić piwot z ropy naftowej w stronę turystyki, co być może jest sensowne, tylko zabierają się za to od dupy strony, bo nie wiem, na początek byłoby warto sprawić, że 100% turystów będzie chciało przyjechać do kraju, w którym 50% populacji jest dyskryminowane, czyli kobiety, więc fajnie byłoby zacząć od prawa, które nie dyskryminuje kobiet,
2479:  Czyli na przykład przemyśleć pewne wartości religijne, które funkcjonują w tym kraju.
2484:  No i być może to zwiększy szanse na turystykę trochę bardziej.
2488:  Jak będzie można zarabiać?
2489:  No nie wiem, na wszystkich.
2491:  Nie tylko na połowie populacji.
2495:  Jezus Chrystus.
2497:  Więc ten program inwestycji, posyłanie Rabia dla ogółów, to wszystko na Nathaniela Browna?
2504:  Archeologiczna ekologia.
2505:  Rabia jest nieruchomy, całkowicie samodzielny.
2508:  To nie tylko jego rozwiązanie
2530:  Jezus, nie mogę tej propagandy.
2535:  Ale kobiety mogą od niedawna robić prawo jazdy, tam jest postępowo, tak?
2547:  Ja ostatnio słyszałem i nie pamiętam gdzie, nie wiem, czy ja to weryfikowałem, było to w jakimś dokumencie.
2553:  Dlatego też nie lubię dokumentów, bo w dokumentach nie ma źródeł.
2556:  Ale podobno bardzo późno w Stanach Zjednoczonych kobiety mogły same otworzyć rachunek bankowy.
2563:  I mówimy bardzo późno o latach 70. mniej więcej.
2568:  Tyle w temacie, jeżeli chodzi o to, jak Zachód przoduje nad Wschodem.
2572:  O, jeszcze są ci pracownicy z... Tak, jeszcze są pracownicy niewolniczy, których Saudowie przywlekają z okolic Tajlandii, generalnie z Indonezji.
2586:  I jest to przerażające absolutnie.
2588:  To już się dzieje, wiecie, od Mistrzostw Świata poprzednich, chyba w piłce nożnej, nie kojarzę, ale w którymś też z tych krajów Bliskiego Wschodu był ten sam problem.
2598:  You've given me a lot to chew on.
2600:  I can't sign up with you on the spot.
2604:  No iż posolana ta gra jest bardzo bliska rzeczywistości naszej.
2607:  To było w Katarze macie rację, tak.
2610:  Katar.
2613:  I znowu będę musiał wam polecić Johnny'ego Harrisa.
2617:  Zabieranie paszporów, to był hardkor absolutny.
2619:  Czekajcie, bo to jest fajny wątek.
2621:  Johnny Harris zrobił o tym zajebisty dokument.
2628:  What Qatar doesn't want the world to see.
2631:  Przejmujący, znakomity film.
2636:  Cudownie też z narratywizowany, jak to jest u Johnny'ego Harrisa.
2640:  DJI dronie.
2641:  I no przerazające rzeczy tam stwierdzili w ramach tego śledztwa obywatelskiego w gruncie rzeczy, które zrobi z Bangladeszu, były też swoją drogą i pracownicy przymusowi w takich miejscach sobie radośnie pracowali.
2656:  Gdzieś tam były jeszcze zdjęcia wprost z tych warunków, w jakich żyli ci robotnicy i to też było absolutnie przerażające.
2663:  Oczywiście prawem
2665:  streama, nie wkliknę się w ten moment, kiedy jest to pokazywane, ale pamiętam, że mną to mocno wstrząsnęło.
2671:  W każdym razie wrzuciłem wam link, wrzuciłem, bardzo polecam.
2674:  No w ogóle, nieustannie polecam kanał Harisa, on naprawdę jest znakomity.
2679:  Ej, my się tu włamiemy, wiecie o tym.
2684:  Skierabajera, witamy Aleksandrę, która nawiązuje do innego dobrego kanału, to znaczy Netflix.
2704:  Nie mogę użyć programu Stop Ksiądz Robak!
2706:  Nie!
2711:  No i teraz trzeba wczytać.
2713:  Co z tych wszystkich afer, skoro łysy z FIFA wyszedł w Katarze, powiedział, że czuje się gejem, my kwajranci, potem szmelec od Saudu, więc kolejne święto piłeczki u Saudyjczyków.
2722:  No tak, no niestety.
2723:  To jest cały czas to, co mówię.
2725:  Queerbaiting się tak świetnie ma w naszej rzeczywistości, że za moment zacznie być to wykorzystywane w sposób jeszcze bardziej cyniczny.
2734:  To, że Katar Juki wsadzał do więzienia osoby trans, to ich kompletnie nie dziwi.
2739:  Oni są skłonni wsadzić do więzienia i osoby homoseksualne.
2745:  Czy można cywila ogłuszyć przyciskiem Q?
2746:  Chyba każdego.
2750:  Ej!
2754:  Musimy naprawdę przyspieszyć, moi drodzy.
2757:  Musimy przyspieszyć tryb hakowania.
2764:  Nie no, co jest?
2775:  No, udało się.
2779:  A tu są policmajstrzy!
2794:  Nie mam zielonego pojęcia.
2796:  Pani władzo, ja nie mam zielonego pojęcia, co się stało.
2799:  Patrzyłem na te drzwi i one się same otworzyły.
2804:  Nie wiem dlaczego.
2806:  Tam poszedł, tam poszedł, sprawdźcie.
2812:  Tak, znaczy, Johnny Harris nie jest historykiem, więc ja oglądam jego filmy, które są reportażami, natomiast jeżeli chodzi o historię, no to wiecie, to jest twórca na YouTubie, on może powiedzieć absolutnie wszystko.
2830:  Must have been the wind.
2840:  Czy ja wspomniałem, jak kocham skróty klawiszowe?
2844:  Ehehe, kto jest starszym hakerem?
2851:  Krzysztof.
2853:  Dzień dobry.
2865:  Heeej!
2867:  Ja go tylko ogłuszyłem!
2873:  Skandal!
2878:  Fajny youtuber śmiesznie się patrzył, jak się jara, że we Francji na każdym logu są piekarnie, kiedy chyba w każdym kraju Unii Europejskiej tak jest.
2883:  Ej, ja byłem w Stanach trzy miesiące.
2887:  Nigdy bym nie wrócił za żadne pieniądze.
2890:  Tam nie ma dobrego chleba!
2892:  To jest straszne!
2894:  Ser i chleb to są rzeczy, o których ja nie pomyślałem, żebym za tym tęsknił.
2899:  Kupuje chleb, nieważne jak drogi, wszystko jest takie same, gumowate jakieś, pokrojone wcześniej, wszystko w folii, nie ma nigdzie bułuń, kochanych, nie ma bagietuszek, nie ma dobrego masła, świeżego sera białego, straszne.
2914:  straszny kraj i nigdzie się nie da zjeść, chyba że pójdziecie do European Restaurant i w European Restaurant zostawiacie tysiąc dolara za osoba.
2927:  Oczywiście ceny nowojorskie, bo byłem w tamtej okolicy, a mieszkałem w New Jersey, co jest memiczne.
2931:  No i potem się poruszałem cały czas po wschodnim wybrzeżu.
2935:  Nie byłem na zachodnim.
2936:  Natomiast jak poszedłem kiedyś do takiej prawdziwej American Restaurant, nie McDonald's, American Restaurant,
2943:  I poszedłem tam z takim gościem, który wyglądał jak typowy Amerykanin, czyli 300 kilo żywego, dobrego humoru.
2950:  I on mi powiedział, żebym zamówił sobie steka z sałatą.
2953:  Ja sobie pomyślałem, nie no, spoko.
2955:  Stek, sałata, kojarzę temat.
2958:  Prawdopodobnie to są Stany, więc to będzie wyglądało raczej jak w jakimś Siouxie albo w Sphinxie, coś w tym rodzaju kształtnie.
2965:  Jest jakiś Kolesław tam dostanę, czy Coleslay, przepraszam.
2968:  I nie byłem przygotowany na to, co dostanę.
2972:  Mianowicie dostałem taki kawał mięsa, który był dosłownie tej wielkości i tej grubości.
2980:  A jak sałata?
2982:  Dostałem po prostu dwie...
2985:  połówki, główki sałaty i obok dostałem misę sosu czosnkowego.
2991:  Ale oprócz tego jeszcze dostałem talerz fryt.
2996:  Oczywiście grubych fryt, jak moja pięść.
2999:  To jest powód, dla którego tam ludzie tyją, nie dlatego, że chodzą do Maca.
3003:  Jedzenie w Macu to jest jedzenie dietetyczne w Stanach.
3007:  W życiu nigdy za żadne skarby bym tam nie pojechał, absolutnie, nawet jakby mi dali kontrakt.
3013:  Teraz miałem swoją drogą kontrakt w Chinach, to nie pojechałem z innych względów ideologicznych, ale w Stanach bym nie pojechał nawet na kontrakt, gdyby mi zapłacili full... Nie, nie ma takiej mowy, nigdy więcej.
3024:  A próbowałeś fanty?
3025:  Nie.
3026:  Oskarze, dziękuję za trybut.
3027:  Kraje Zagadki i Persy, jakie mają takie sprawki za uszami.
3030:  Uderzyło mnie to w Kuwejcie.
3031:  Hindusi.
3032:  Bank Birma, jak minionki.
3034:  Kobiety i mężczyźni niewolnicy.
3035:  Straszne to jest to, co piszesz.
3036:  A Oskar pisze z pierwszej ręki, moi drodzy.
3041:  Nie no, ale ta sałata to mnie rozwaliła, powiem wam.
3045:  Tam naprawdę można dostać zawału.
3048:  Czekajcie, a jak zrobimy w ten sposób, chytrze, że po prostu go nie zabijemy, nie?
3054:  Może to jest pomysł, żeby go nie zabić?
3060:  Tylko sobie zhakujemy tutaj dla doświadczenia, nie?
3068:  Ale ja dla doświadczenia hakuję, to w ramach projektu do szkoły!
3075:  Widzicie i to są stany, strzelają bez pytania.
3082:  Masz w tej budce przycisk do zaciemniania drzwi?
3084:  Serio?
3087:  Znaczy, okien.
3102:  Aaa!
3105:  Jak fajnie!
3107:  Dziękuję!
3110:  Dziękuję!
3135:  Bo wiecie, ja nie zamknąłem drzwi.
3144:  To był pewien błąd.
3154:  Dobrze.
3160:  Ej, ona tu wchodzi!
3162:  Może dlatego jest, że ma obchód?
3165:  Może dlatego.
3166:  To czekajcie, musimy wpierw policjantów wyeliminować.
3171:  A, jak zaciemniasz szyby, strażnicy stwierdzają, że trzeba sprawdzić, co się stało i drzwi mogą otworzyć.
3175:  Aaa, mądre.
3178:  I tu jest dużo tych strażników?
3182:  I tak, czy i tak niedobrze.
3184:  Czy mamy kogoś na tej drzwi?
3200:  No trudno.
3202:  Nie było wyjścia.
3204:  I widzicie?
3205:  Gra zakłada, że my to zrobimy.
3207:  Tak samo jak gra zakłada, że drukarka to jest przedmiot do rzucania.
3211:  Bo tu są skarby do znalezienia.
3213:  Ja nie robię tego dlatego, że jestem okrutny.
3216:  To też.
3217:  Ja to robię dlatego, że chcę znaleźć różne rzeczy.
3220:  Na przykład to, że... Proszę bardzo, spęknięta rura, tak?
3223:  Bardzo ważne.
3223:  Dostaliśmy hasło Mesmer.
3226:  Hasło Mesmer źle się kojarzy.
3230:  Proszę bardzo, strzelba taktyczna do sprzedaży, mina modułowa do sprzedaży, granat IMP do sprzedaży, amunicja do karabinu obezwładniającego.
3241:  Ile tu rzeczy jest?
3245:  Wciągnij ciała do pokoju, mądre.
3252:  Ciała do pokoju zostaną zostawione w spokoju.
3256:  Oczywiście, że ja ogłuszam ludzi w celach edukacyjnych wyłącznie.
3261:  To jest do szkolnego projektu, tak jest.
3263:  Pistoletu z Tazerem jeszcze nie mam.
3267:  Ale wszystko kiedyś zdobędziemy.
3279:  Nie trzeba było użyć programu Stop Ciąg Robak, to mnie cieszy.
3284:  Łojojoj!
3288:  Alarm.
3293:  Okej.
3294:  Tego nie dotykamy.
3297:  Oprogramowanie bridge!
3298:  Oprogramowanie maskowanie!
3301:  Części do budowy przedmiotów!
3306:  Biobateria!
3309:  Ogłuszam, a nie zabijam, bo tak gramy, moi drodzy.
3315:  No dwie ważne zasady, rzucanie przedmiotami, ogłuszanie wrogów.
3318:  Nie no, w Deus Ex Mankind Divided jest przejście w 100% pacyfistyczne możliwe, także przy walce z bossami, co uważam za bardzo dobre rozwiązanie.
3327:  Zmizło, tak?
3327:  Chcę Ci, abyś się zmizł.
3345:  Okej, nikt nie zwraca na nas uwagi.
3348:  Good.
3355:  Tak, w Human Revolution trzeba było zabijać bossów, uważam to za błąd duży.
3360:  Wszystko dla tego doświadczenia zhakowania, moi drodzy, wszystko.
3369:  Skrypciarz.
3381:  Skrypciarz.
3399:  Dobrze, zróbmy tak.
3421:  Tak!
3421:  Nie trzeba go ogłuszać!
3424:  Jest wszystko w porządku.
3427:  There's a better life!
3428:  I know!
3432:  Dobrze, wszystko zrobione.
3434:  Możemy się udawać... Możemy się udać do drugiej dzielnicy, powiedział Krzysztof idąc w złą stronę.
3440:  Za pierwszym razem!
3442:  Nie inaczej!
3444:  No to jak?
3446:  Ej, ale zajebisty, znowu interfejs diegetyczny.
3449:  Znaczy, tutaj macie technicznie połączenie diegetycznego i niediegetycznego nakładkowego, to znaczy stacja Palisada e-podróży to jest niediegetyczny nakładkowy, a ten to jest diegetyczny, będący częścią świata.
3460:  Czyli co, musimy iść do... Ty jesteś tu, Ciapkowa Kaśna, dobrze.
3465:  A mamy jechać do... Eeeem...
3473:  Mogę dostać poziom... Mogę dostać poziom inny mapy, czy nie mogę?
3479:  Aha, nie mogę.
3482:  E, to trochę głupie.
3484:  Założę się... No dobrze, powiedzmy, że tutaj.
3493:  Proszę bardzo, metro, którego nie ma w cyberpunku.
3500:  Czy czytałem Dare Anomalii?
3501:  Nie, Weroniko, warto?
3505:  Piszesz, że warto, najciekawsza i najbardziej oryginalna w danym światotwórczym.
3508:  Boże, ta muzyka.
3510:  Czapek to nawiązanie do Karela Czapka.
3512:  Karel Czapek, nieironicznie, warto.
3518:  To nieprawda, byłem dla Oksów.
3524:  Karel Czapek wymyślił słowo robot.
3533:  Czy myślałem nad stworzeniem jakiejś własnej gry?
3535:  Nope.
3535:  Tak samo jak nie myślałem nigdy nad tym, żeby coś pisać.
3537:  Nie nadaję się do tego.
3539:  Zresztą to jest moja kontrowersyjna opinia, możecie się z nią spektakularnie nie zgodzić, ale uważam, że jeżeli jest się twórcą czegoś, to nie powinno się być jednocześnie krytykiem.
3550:  To znaczy wtedy traci się... Może nie traci się coś, ale jest na pewno konflikt interesów jakiś, wydaje mi się.
3559:  W którymś momencie on może wystąpić.
3561:  I bym się tego trochę bał.
3566:  No poszedłem nie tam, gdzie powinienem, przez przypadek chyba.
3570:  Apartheid straszny w Ampirze tutaj jest, no absolutnie.
3573:  Dawno nie hackowaliśmy niczego, prawda?
3577:  Ej, mam coraz mniejsze szanse, mimo że jestem naprawdę ładnie, ładnie zboostowany.
3588:  Amstwo.
3589:  No naprawdę, musimy coś zrobić.
3594:  Mógłbyś, Krzysztof, napisać krytykę swojej nienapisanej powieści, no właśnie.
3600:  Gameplay i trailer Gothic Remake?
3601:  Widziałem, widziałem, już któryś raz widziałem, przecież to jest zapowiadane od dwóch lat?
3606:  Trzech lat?
3607:  Coś takiego.
3610:  Dobra, ja nie wiem, czy zapisałem, to jest problem.
3617:  Ten teledruciak jest zaznaczony na czerwono.
3620:  Miałem wrażenie, że wlazłem do tego na czerwono, ale może się mylę.
3624:  Access granted.
3626:  Gdzie u nich to?
3628:  Mam 15% szansy na wykrycie, no litości.
3635:  No.
3637:  I tak to ma wyglądać, tak?
3642:  Ja mam wygrywać.
3646:  Młody hager, ja ci kurwa dam młody.
3649:  Młody haker.
3653:  No pewnie, oczywiście, że tutaj musi być napierdziane przez demony Nergla.
3668:  Wytłumaczysz gierkę z hakowaniem?
3669:  Weszłam dopiero i wygląda to dziko, nic nie czaję.
3672:  Już tłumaczę.
3674:  Musisz przejmować poszczególne węzły.
3676:  Jest szansa na przejęcie węzła wyrażona procentowo.
3681:  Oczywiście to jest uzależnione od tego, jaki mamy poziom hakowania.
3684:  Ja akurat mam relatywnie wysoki, to znaczy tutaj jest maksymalny, ale jeszcze możemy wzmocnić hakowanie, żeby było troszeczkę szybsze.
3692:  I jedyne, co trzeba zrobić, to dotrzeć do takiego zielonego directory, głównego węzła plików, nie wiem, jak to ładnie powiedzieć.
3703:  I w momencie, w którym jest człowiek wykryty, to wtedy włącza się timer do momentu załączenia się jakiegoś programu wykrywającego.
3713:  Macie wrażenie, że ja tu byłem?
3715:  Aaa, clever.
3715:  So you will.
3721:  To jest nowa dzielnica, prawda?
3723:  Nowa.
3724:  Jezus, to jest straszne, jak ja nie rozpoznaję niczego.
3726:  Tak, to jest nowa dzielnica.
3729:  Czy to jest ta dzielnica, w której mieliśmy się znaleźć?
3730:  Tak!
3732:  Rejestracyjny urząd.
3733:  Dobrze.
3735:  Tu jeszcze coś mamy.
