🔴 Piramidogłowi kontratakują — WARHAMMER 3 Tomb Kings #2
🔗 https://www.youtube.com/watch?v=cj_o-A_z5o4

42:  Dziękuje za oglądanie.
2367:  Deus Ex Machina 1 ma problem z 24-rdzeniowym procesorem, a sprawdzałeś miłość czy nie pomoże obniżenie taktowania procesora, bo czasem się to dzieje.
2376:  To samo mi się działo w Detroit Become Human, że w momencie, w którym obniżyłem taktowanie procesora, to nagle nie wywalało w ogóle, bo Detroit Become Human nie wywalał Billu Skrina autentycznie.
2388:  Nie wiem, czy oni strzelają cały czas, czy nie strzelają, trudno powiedzieć.
2394:  Ale tak, chyba sobie lepiej radzą te szkielety konnych łuczników niż nasza kawaleria Rusticana.
2403:  Dobrze, bardzo dobrze.
2406:  Czy będzie wideo o protestach na Uniwersytecie Warszawskim?
2408:  Zająłem to stanowisko w podcaście Rzeczypospolitej.
2412:  Z Darią Hibner rozmawiałem.
2417:  Na razie nie widziałem pretekstu jeszcze, żeby się o tym wypowiedzieć na kanale, bo wiecie, czekam cały czas, aż sprawa się rozwinie.
2430:  Ale ja nie grałem w Alan'a Wake'a po Solona.
2433:  No czemu miałem grać w DLC do Alan'a Wake'a, skoro nie grałem w Alan'a Wake'a?
2436:  Gdy wrócą normalne gierki, na przykład Colonnade.
2438:  Przecież Colonnade jest ogarnięty przez nas już praktycznie.
2441:  Tam zostały już tylko takie achievementowe, bossowe rzeczy.
2445:  No ewentualnie moglibyśmy Radiance pokonać, ale ja już nie wiem, czy mam siłę.
2449:  Co się dzieje na UW?
2450:  Long story short, chodzi o to, że studenci protestują przeciwko temu, że uczelnia hipokryzyjnie współpracuje z Izraelem i nie potępia agresji palestyńskiej, zamiast żeby, wiecie, chociażby, no...
2462:  z dwiema stronami konfliktu współpracować.
2464:  Chodzi oczywiście o wymianę Erasmusowej i tego typu rzeczy.
2466:  Natomiast jednocześnie nie ma problemu, żeby jednoznacznie się opowiadać politycznie po stronie innych uczestników, innych konfliktów międzynarodowych.
2473:  Więc studenci mają tutaj poniekąd rację.
2476:  A awantura była o to, że ojej, że studenci protestują w bramie uniwersytetu i nie ma udrożnionych ciągów komunikacyjnych.
2483:  Policja, policja, ratunków!
2487:  Rektor Nowak z Uniwersytetu Warszawskiego i król Jacek Popiel z UJ, który na szczęście już nie rządzi, to są bardzo podobne ancymony.
2497:  Jeden i drugi swoją drogą wzywał policję na studentów.
2500:  Pierwszy raz po 1989 roku.
2502:  Jest się czym chwalić, prawda?
2509:  Nie, to nie na UW.
2510:  Po raz pierwszy nasłali policję na stand u złodzieju ulicznym.
2512:  Na UJ-cie!
2514:  A na UJ-cie była sprawa bardziej oburzająca dla mnie, to znaczy nawet nie było pretekstu politycznego, bo tam studenci po prostu protestowali w akademiku.
2523:  Więc tam musieli się bardziej widzieć jak piskorze, żeby to uzasadnić i było coś takiego, że no, że to nasi pracownicy administracji nie czuli się bezpiecznie.
2531:  Oczywiście.
2533:  Oczywiście.
2535:  Naturalnie, że tak było.
2538:  Zróbmy tak, żeby tutaj mieć sensowniejszy promień ostrzału.
2547:  Bardzo dobrze, że... Wiecie co, nawet nie wiem, czy nie odciągniemy ich troszeczkę bardziej, skoro się nami zainteresowali, żebyśmy nie walczyli z nimi wszystkimi naraz.
2558:  No powiem wam, że całkiem nieźle się sprawiła ta nasza kawaleria konnych łuczników.
2570:  Udało nam się częściowo ich zbejtować.
2572:  Zobaczymy, czy jak wjedziemy im w tyły, to zareagują.
2577:  Dobrze, łucznicy strzelają.
2580:  Najbardziej niebezpieczny jest oczywiście ten wąpierz, prawda?
2584:  Z nim będzie największy problem.
2586:  Postaram się oddelegować przynajmniej jeden oddział, żeby w niego strzelał.
2589:  Mam nadzieję, że to się uda.
2595:  Zrobiliście to, co mieliście zrobić, teraz się wycofajcie.
2603:  Moja dziewczyna była w trakcie protestu na UW, pisze Tomasz Jimenez, i przy wieszeniu panelu zrobili... zbili chlip-chlip zabytkową lampę, która najwyraźniej dla uczelni się liczy bardziej od studentów.
2612:  Oczywiście.
2612:  Ale to wciąż nie jest powód do wyzwania policji, przecież uczelnia ma swoje własne służby porządkowe.
2619:  Przynajmniej wiecie, porządna uczelnia.
2622:  W każdym razie my się na AG-chów takie rzeczy nie bawimy.
2625:  Wykorzystamy teraz te konnice.
2629:  Będziemy się przedrzeć.
2631:  Będziemy dojeżdżać im tyły.
2634:  Nie ma to jak dojeżdżanie tyłów.
2636:  Ale tak, kluczowe jest to, żeby nacierali na nas falami.
2639:  W ten sposób jesteśmy w stanie zmaksymalizować naszą przewagę.
2642:  Dobra, ci łucznicy nie chcą w żaden sposób strzelać, więc po prostu damy im rozkaz strzelania byle gdzie.
2650:  Bossa de Sandi.
2657:  No, oni mają tak słabą tę dyscyplinę, że to się w głowie nie mieści.
2660:  Dobra, ruszcie na nich.
2664:  Bardzo proszę.
2666:  Nasza konnica się nie może przedrzeć, gdyż powody.
2670:  Że łucznicy sobie jeszcze wciąż radzą.
2676:  Okej, okej, okej.
2678:  Konnica się przedostała.
2679:  No to teraz strategia jest bardzo prosta.
2682:  Mianowicie, dojeżdżamy ich.
2692:  Okej.
2694:  I się wycofujemy.
2696:  Good.
2697:  Dokładnie tak.
2706:  Okej.
2708:  Dobrze, wygramy to.
2709:  Jak lord wampirzy, bo on jest najniebezpieczniejszy ze względu na to, że się oczywiście regeneruje, nie?
2713:  Jak wszyscy lordowie wampirzy.
2716:  Dlatego trzeba na nich uważać.
2719:  Dobrze, tu już możemy zacząć ostrzeliwać zombiaki.
2723:  No dobra.
2725:  Za moment będziemy mieli... Już mamy regenerację walczących, dobrze.
2730:  Good.
2734:  Koniec.
2735:  Zrobione.
2740:  Cała szczęście inicjatywa pracownicza pokryła koszty tej istotnej lampy.
2743:  No i widzicie, dobrze, że studenci mają wsparcie przynajmniej z tej strony.
2749:  Nie słyszałem o tym wał kadra.
2751:  Dużo ludzi mi o tym mówiło.
2753:  Z oczywistych względów jest to godne potępienia.
2757:  Czy jest szansa na granie Control?
2759:  Dużo słyszałem o Control.
2761:  Nie zastanawiałem się nad tym.
2763:  Czy Slave Princess widziałem w propozycjach holistycznych agencji eskapistycznej?
2767:  Nie, moi drodzy.
2768:  Nie zaglądałem dawno w tej sprawie, niestety.
2774:  Do agencji eskapistycznej.
2776:  Co my powinniśmy wziąć?
2780:  Pieniądze nie ma sensu, ale ten replenishment jest chyba ważny.
2784:  No, musimy to wziąć.
2785:  Musimy to wziąć, bo tu jest, to jest ważna osada i ona może zostać zaatakowana.
2792:  Znaczy nie, że natychmiast, ale może być zaatakowana.
2797:  Okej.
2800:  Szkielety łucznicy, a tutaj mamy co?
2803:  Dwa oddziały.
2803:  Aaa, dobra, weźmiemy to.
2810:  Jak to jest z pracami magisterskimi, pyta Mieczysław.
2813:  Ktoś, kto czyta prócz recenzentów, no promotor powinien.
2816:  Słyszałem, że przy ciekawych pomysłach lepiej napisać zwykły paper i wysłać na konferencję zamiast pracy magisterskiej.
2823:  Znaczy, why not both?
2824:  Znaczy, możesz każdy swój artykuł włączyć do pracy magisterskiej, dać notę edytorską, ten artykuł był prezentowany na konferencji X, ten artykuł opublikowany został w czasopiśmie Y. I wtedy jeszcze, wiesz, profit...
2840:  Hmm, adres mi jest T-minus.
2844:  Dobrze.
2845:  Czy my mamy tutaj?
2846:  Kurczę, nie mamy zasięgu, ale... Wiedział każdy o telefonie komórkowej.
2855:  Dobra, powinniśmy być niewidoczni teraz.
2859:  Powinniśmy, bo chce bagar opanować.
2865:  Teoretycznie też moglibyśmy próbować go baitować jakoś.
2870:  Ale nie mam czym.
2875:  Pierwszy program polskiego YouTube'a.
2877:  Nie śledzę, szczerze powiedziawszy, Sebastian.
2878:  Nie mam teraz w ogóle czasu na nic.
2881:  I może to go zbejtuje do ataku.
2883:  I dlatego też nie sprawdzałem.
2885:  Wiem, że tam rozmawiałem z Rafałem Masnym i rozmawiało mi się miło.
2890:  Mmm... Gnilec.
2893:  Najgorsza jedna... Kiedyś był Carrion, co jest zabawne.
2898:  Ooo...
2900:  U Shabti.
2901:  To się przyda w Czarnej Wieży Arkana.
2903:  U Shabti są potężni i przydadzą nam się też u Shabti.
2907:  Ten mod na garnizony, czyli Greater Garrisons with Full Settlement Strength, nauczyłem się specjalnie dla was nazwy tego moda, jest o tyle dobry w przypadku Tomb Kingsów, że tutaj jesteśmy podwójnie w ten sposób zachęcani do tego, żeby stawiać budynki wojskowe, ponieważ budynki wojskowe wpływają na to, jaki mamy garnizon.
2926:  W podstawce jest to zrobione beznadziejnie absolutnie.
2930:  Czy można gdzieś znaleźć moją rozprawę doktorską do poczytania?
2932:  Moja rozprawa doktorska, Lukaszo, to jest po prostu moja książka Światotwórstwo w fantastyce.
2937:  No jest troszeczkę... No dobra, jest pocięta i jest uładzony język tam, ale z grubsza to jest w 75% to samo.
2945:  Tylko tytuł się musiał zmienić ze względów oczywistych, no bo kto by kupił książkę... Jak to było?
2951:  Narratologia transmedialna... Jak to było?
2955:  Badałem nad światotwórstwem coś jeszcze wcześniej.
2959:  Właśnie tytuł był dziwny, nie?
2961:  Więc zmieniono tytuł słusznie.
2963:  Zresztą ja zmieniłem.
2966:  I zasadniczo to, co masz w Lipgenie, Library Genesis, czyli ta moja książka, to jest dokładnie to.
2971:  Widzicie, wiedziałem, że on to zrobi.
2973:  Wiedziałem, że ucieknie do Bagar.
2975:  Że będzie cholera jasna mi tutaj siedział.
2977:  A on w Bagar ma świetny garnizon.
2980:  Więc to, co ja mogę zrobić teraz na tym etapie, to zagrozić Antiochi.
2987:  KANFRED FOR MARSZTEIN!
2989:  No świetnie!
2995:  Jezus, ja nie mam szansy z Manfredem.
3000:  Nie, nie, nie, z Manfredem nie ma żadnych szans.
3003:  Dobra, trzeba przeć na Antiochię.
3008:  Bezdyskusyjnie.
3012:  Ale nie ma pieniędzy, zdrażunie, nie ma pieniędzy!
3016:  Katarsienny zaatakowany.
3018:  Dlaczego my to nazwaliśmy Katarsienny, to ja nie wiem.
3021:  Sadzawki żalu.
3023:  No one mogą być zaatakowane, ja właśnie się boję, że jak teraz to... No dobra, może najwyżej... Nie no, El Calabat prędzej.
3034:  Szapki by się bardzo przydały.
3036:  Tylko kurczę, żebyśmy mogli wszędzie je rekrutować.
3042:  Control to horror z tego gatunku, że zwykle potworami można strzelić zgiwery w twarz.
3045:  To nie bezradna replay w isolation.
3047:  I dobrze.
3048:  Kurczę, nie mamy zasięgu każdej o internecie w PK-pie.
3051:  Dajcie spokój, to co ja ostatnio miałem w cholernym pierdoliną, muszę włączyć wentylację.
3065:  To był jakiś koszmar i dramat.
3067:  Swoją drogą Filip mnie nie słuchał.
3069:  Nie ogarnął sobie klimatyzacji w studio.
3072:  I teraz Filip przy każdym streamie... O Boże.
3079:  Podstawowa rzecz.
3080:  Lepiej sobie nie kupić karty graficznej lepszej, a kupić klimatyzator.
3087:  W poście na Twitterze nie dałeś linku do live'a, tylko do innego filmu.
3090:  Jezus, nie żartuj sobie.
3091:  Czemu ja się zawsze muszę pomylić?
3094:  Czemu ja to... Dziękuję Ci, że to mówisz.
3096:  Czemu ja to zawsze robię?
3097:  Przecież to jest jakaś kompletna paranoja.
3104:  No to już naprawiam.
3107:  To już naprawiam.
3111:  No oczywiście nie można tego zrobić w prosty sposób.
3115:  O Chryste Jezu.
3118:  Dobrze.
3119:  To zrobimy jeszcze raz.
3120:  Usuń.
3126:  Widzicie?
3127:  To jest to, co ja zawsze powtarzam.
3129:  Bycie mną jest skomplikowane ze względu na to moje nieogarnięcie.
3134:  Dobrze, leci.
3134:  Bardzo dziękuję za info.
3137:  Teraz już zrobię dobrze.
3138:  Jesteś Krzysztofem dodatkowo.
3139:  Ja wiem!
3140:  Bycie Krzysztofem jest trudne.
3141:  Teraz działa.
3142:  Okej.
3143:  Dobrze.
3143:  Bardzo dziękuję za uwagę.
3145:  Czy jest sposób na kupienie Donata inaczej niż przed podłączeniem karty?
3151:  Nie wiem.
3153:  Ulubiony album Kane'a West?
3155:  Nie słucham w ogóle, wiesz?
3160:  Jak Clayman pisze, że zobaczył posta, klika, a tam jakaś walka z Eldeningiem.
3164:  No tak, no tak, no tak.
3167:  To by się zgadzało.
3170:  Koszt naprawy 10?!
3172:  Naprawdę?
3173:  Kto nam to zniszczył?
3175:  Co to jest za skandal, żeby niszczyć rzeczy?
3177:  7 tur do następnej armii.
3183:  U mnie w szkole był nauczyciel, który nam wysłał 30-minutowe prezentacje bez dźwięku i kazał wypisać z prezentacji ścian teksty zagrożenia dotyczące praw przyrody.
3191:  Nie, no takich rzeczy to nie robię.
3193:  Nie wiem, jak w dzisiejszym czasie ludzie żyją bez klimatu.
3196:  Ja też nie wiem.
3197:  Myślę, że to jest stereotyp.
3198:  Jeszcze ludzie myślą, że to jest drogie.
3200:  No nie wiem.
3202:  Przy włączaniu codziennie może Wam wzrośnie rachunek za prąd miesięcznie.
3207:  Może 80-100 złotych w dużym mieście.
3211:  Ale to tylko wtedy, jak ktoś, zresztą pięknie napisał w jednym z komentarzy w takim wątku, jeżeli zakładacie hodowlę pingwinów.
3220:  Czy naprawdę w każdym, każdym z tych miejsc musi być gigantyczna armia?
3226:  Czyli Manfred się wycofał do obozu Oreona, Oreona, Oreona, Oreona, whatever.
3231:  Wiecie co?
3232:  Wiem co ja zrobię.
3236:  Inaczej tego nie ogarniemy nigdy, będziemy się tak bujać z tymi wampirami w nieskończoność.
3244:  Widzicie, ile tego cholerstwa tu jest.
3248:  No, pięknie.
3249:  I co, nie wiem, tak mu bitwę polował, że się nie ogarnie.
3259:  Klimat w kamienicy, temperatura pokoju potrafi sięgnąć 30 stopni, tak jak było w tamtym tygodniu.
3264:  Jezus, strasznie cię współczuję, ale w kamienicy to może być też ten problem, że cię nie pozwolą założyć.
3273:  Jest Warhammer w mojej ojce, dywyje jak widzę te niedokończone kampanie.
3279:  To wszystkie kampanie, moi drodzy, nie żartujcie nawet.
3283:  Wszystkie kampanie są w stanie permanentnego zwycięstwa, to jest po prostu kwestia czasu wyłącznie.
3292:  Myślę, że tutaj... Ile będziemy czekać?
3295:  4 minuty i 40 sekund.
3295:  O kurczę.
3302:  No dobra, ale to są tylko wampiry, nie?
3305:  Chyba, że ustawimy się tutaj.
3313:  Ile będziemy tutaj czekać na posiłki?
3321:  Pięć minut.
3325:  Ale wiecie co?
3329:  Może być mądrzejsze.
3332:  Dobra, dwa warianty spróbujemy w razie czego.
3337:  Co tutaj jest?
3338:  Dobra, już wiem wszystko.
3342:  Svetra.
3344:  Ach, mana!
3349:  Łucznicy w gotowości.
3351:  Łucznicy w gotowości!
3357:  Zawsze mam problem z ustawieniem sarkofagu dusz, który jest w ogóle przepiękny.
3361:  Ej, nie robiliśmy przeglądu, wojsko, teraz sobie uświadomiłem.
3364:  Czy wy widzicie, jakie to jest śliczne?
3366:  To jest absolutna rewelacja.
3369:  Ktoś powiedział, że to jest DJ i niestety zniszczył mi to percepcję tej wspaniałej jednostki.
3375:  No a reszta, wojsko, no to co mogę powiedzieć?
3377:  No są suche, no.
3380:  Tyle mogę powiedzieć.
3382:  Jeszcze Rydvan Swetry.
3385:  Rydran z fetry jest jeszcze chyba w takiej formie nieukończonej stuprocentowo, ale i tak ma piękne szable na kołach.
3392:  Zaraz historyk wojskowości się znajdzie i powie, że takich Rydranów nigdy nie było.
3396:  DJ Kostek, no właśnie.
3399:  Na SGGW jedna z doktorantek na ćwiczeniach programowania wyświetlała na ścianie kod programu i kazała to przepisywać do kompilatora.
3404:  Tak, była to ściana tekstu drobnym maczkiem.
3407:  No nie jest to mądre, tak delikatnie rzecz ujmując.
3416:  Ja nawet nie wiedziałem, że mamy taką doskonale możliwość wystawienia Rydwanów od razu na szpicy.
3422:  Świetnie.
3424:  Okej, więc plan jest taki.
3426:  Plan jest taki, że będziemy mieli tutaj walkę, zwiążemy ich walką i wtedy, kiedy oni już się ustawia w takim ładnym blobie, zaatakujemy ich od tyłu naszymi posiłkami.
3438:  Akurat to powinno być pod pięciu minutach.
3448:  Dobra.
3448:  Odpalony ich zostanie barszcz Sosnowskiego, pisze Carlos Lemuerte.
3452:  Czym ci zagroził?
3453:  Czym ci wadzi?
3454:  Dziękuję ci za 23 miesiące wsparcia.
3458:  Jas Whiteley pisze, że właśnie bije bananomantkę w Eldenningu.
3461:  Proszę natychmiast zostawić.
3463:  Dyrektorka Akademii Rai Lucaria.
3466:  Seksowną dyrektorkę dodajmy.
3470:  No i brzydsi na pierwszy ogień jako miejsce armatnie.
3476:  No dobra, niech będzie ostrzeliwane w takim razie.
3484:  Dobrze byłoby, gdybyśmy ich zbejtowali do ataku.
3489:  I chyba to się właśnie dzieje.
3489:  Uuu, czarni rycerze.
3491:  Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
3493:  O, świetnie!
3495:  To jest niebezpieczna jednostka bardzo.
3503:  Musimy tylko pilnować, żeby nasza artyleria waliła we właściwe cele.
3511:  Oj, to jest świetna wiadomość, powiem wam, że... Tak.
3515:  Że się pojawili tutaj czarni rycerze.
3517:  Bardzo dobra wiadomość.
3519:  To jest w zasadzie jedna z najniebezpieczniejszych jednostek, jakie oni tutaj mają.
3524:  Ale niestety, atakować nas chcą wyłącznie złowieszcze wilki.
3530:  Chyba mi się nie uda ten trik z posiłkami.
3535:  Tyle wam powiem.
3539:  Wstrzymać ogień, wstrzymać ogień.
3540:  W Czarnych Rycerzy.
3542:  Co najwyżej.
3545:  Dobra, nieważne.
3549:  No klimat swojej kosztuje Wojtek, absolutnie.
3551:  Inwestycja pierwsza jest najgorsza.
3555:  To prawda.
3556:  Ale wiesz, jeżeli się urządza studio do streamingu, no to wtedy jest sytuacja troszeczkę inna.
3561:  Wtedy już masz jakieś wyjściowe fundusze.
3565:  To jest ważne.
3574:  Wiecie co?
3574:  Ja zrobię tak.
3577:  Albo nawet tak.
3581:  Jak zawsze.
3583:  Nic nie idzie zgodnie z planem.
3586:  Setra wygląda jak góral z Morskiego Oka z tymi końmi.
3588:  Haha!
3589:  Hahaha!
3591:  Następne DLC do Warhammera dopiero w grudniu.
3595:  Poczekamy.
3596:  Poczekamy, Bear.
3596:  Spokojnie, poczekamy.
3598:  Lepiej, żeby było dobre, niż żeby było tak jak zawsze.
3601:  Co?
3603:  No nie było naprawdę ostatnio dobrze z Warhammerem pod tym kątem.
3609:  Teraz debuffujemy ich troszeczkę.
3614:  Nie, ale tak serio, wszystko co mają pozostałe jest do, do, do wybicia bez problemów jakichś.
3620:  A Setra w tym momencie jest dość potężny i to jest, to jest darmowe, darmowe doświadczenie dla niego na tym etapie.
3628:  Ta zdolność natomiast została mocno znerfiona, czyli Gniew Ptry.
3634:  Co co nie bardziej jako całość Panalodowego Ogrodu czy w Sagę Wiedźmińską.
3638:  Ech.
3643:  Świat wiedźmiński, ale nie sagę.
3645:  Tak to powiem ci na to pytanie.
3649:  Ja mam problem z sagą.
3652:  Dla mnie w sadze jest za dużo takiego elementu, nazwijmy to, ideologicznego tłumaczenia Andrzeja Sapkowskiego, co jego zdaniem jest powieścią, fantazją, a co nie jest.
3661:  A Panem Nowego Ogrodu jest pisane na serio od samego początku, bez takiego celu.
3665:  Wiecie co?
3668:  Mam pewien pomysł.
3671:  Nie, zostawmy sobie magię.
3673:  Zostawmy sobie magię na razie.
3674:  Brawo.
3677:  Możemy się natomiast troszeczkę wycofać.
3682:  Setra na szczęście ma duże bonusy, dlatego się jej zostawia na Rydwanach.
3686:  Rydwan jest w stanie się o wiele łatwiej wykaraskać niż koń.
3690:  Tylko DJ Kostek nie gra.
3694:  Słuszna uwaga.
3696:  Graj muzyko, graj!
3698:  Zobaczcie, że teraz możemy naprawdę im przypieprzyć.
